Name,Pathway,Protein,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Condition,Significance,RPKM,Process,Direction
sll7047,NA,hypothetical protein,224.426955881111,-0.428663556515669,0.146438982859448,-2.9272503000591,0.00341973540251,0.012054226682752,pmgA,No,42.5302622498597,Hypothetical,None
sll7050,NA,unknown protein,13.6438848537756,-0.710026011680499,0.492732660489596,-1.4409964441468,0.149585687366099,0.25761190837605,pmgA,No,2.8943241814621,Unknown,None
sll7055,NA,unknown protein,19.1084900319233,-0.706872668225354,0.403788736795368,-1.75060026150156,0.080014790211008,0.15793214866523,pmgA,No,4.3185563979348,Unknown,None
sll7056,NA,unknown protein,3.35114190453161,-0.006003929066994,0.929429819271965,-0.006459798192936,0.994845862602139,0.997231204332548,pmgA,No,1.47604398739864,Unknown,None
sll7062,NA,unknown protein,79.0542332542349,-0.466515798328383,0.247118452462423,-1.88782259551954,0.05904977070671,0.123801622352515,pmgA,No,9.6919576021768,Unknown,None
sll7063,NA,unknown protein,308.448060955447,-0.277956004302427,0.168083588268108,-1.65367723979728,0.09819310952502,0.185981263969566,pmgA,No,18.9902865984535,Unknown,None
sll7064,NA,unknown protein,61.9046297568462,-0.020859913624018,0.298671483034812,-0.06984233450097,0.944319151368404,0.966159432406124,pmgA,No,17.0550025949144,Unknown,None
sll7065,NA,unknown protein,122.650516855386,-0.216666585811887,0.191364981168578,-1.13221648228847,0.257543432291503,0.389680810499019,pmgA,No,11.7672946583593,Unknown,None
sll7066,NA,unknown protein,215.724274680981,-0.289027678780629,0.391670689602355,-0.73793543007792,0.460553687660172,0.599448142930985,pmgA,No,13.2278375344211,Unknown,None
sll7067,NA,unknown protein,155.909074415546,-0.118552966211836,0.46502798618664,-0.254937272020989,0.798771548232716,0.868998619488343,pmgA,No,14.528366588137,Unknown,None
sll7069,NA,hypothetical protein,54.9252548557871,-1.00961715436836,0.280624424514916,-3.59775224880575,0.000320979144286,0.001595428639925,pmgA,Yes,18.851915726412,Hypothetical,Down
sll7070,NA,unknown protein,76.7324394255004,-1.13773570609084,0.254107308319175,-4.47738285693764,7.556366585194E-06,5.8644695932021E-05,pmgA,Yes,20.8235267839225,Unknown,Down
sll7075,NA,unknown protein,107.985125701001,0.386761338145388,0.198878589697798,1.94471078426835,0.051809796859793,0.111597608695561,pmgA,No,19.097178615032,Unknown,None
sll7077,NA,hypothetical protein,13.7306919919253,0.108863932801235,0.463462598874024,0.234892595574525,0.814292096686434,0.877635086223094,pmgA,No,3.94822307525019,Hypothetical,None
sll7078,NA,unknown protein,35.0713041159484,-0.291317001363388,0.290888787051,-1.0014720894426,0.31659862712677,0.456950465498221,pmgA,No,3.5118546868783,Unknown,None
sll7085,NA,unknown protein,95.2288161472932,-0.784600575839685,0.221490278701229,-3.54237025859741,0.000396548439289,0.001925082203901,pmgA,No,6.57529257163901,Unknown,None
sll7086,NA,unknown protein,22.5038666205134,-0.627557006962467,0.378159402173158,-1.65950391119751,0.097014293175584,0.184266380695068,pmgA,No,7.44379035285503,Unknown,None
sll7087,NA,unknown protein,68.9556604596311,-0.946104530446316,0.224928346466722,-4.20624854674016,2.5964467549899E-05,0.000176369003184,pmgA,No,9.91089063022532,Unknown,None
sll7089,NA,unknown protein,112.910760816554,-0.510597333424508,0.206515921770205,-2.47243567976643,0.013419585965733,0.037074094248814,pmgA,No,13.5943624058885,Unknown,None
sll7090,NA,unknown protein,265.483175224976,-0.297183195392608,0.198845272184261,-1.49454494003369,0.135033245003851,0.237634338174355,pmgA,No,13.1780899361032,Unknown,None
sll7103,NA,"exodeoxyribonuclease V, alpha chain",0.650725658189334,-1.51834520314619,2.15482797403835,-0.704624787425916,0.481043768631627,0.617263922112882,pmgA,No,0.084510962643841,"DNA replication, restriction, modification, recombination, and repair",None
sll7106,NA,"exodeoxyribonuclease V, alpha chain",11.1888532026386,-1.1693653426349,0.548408954464255,-2.13228710639355,0.032983251354441,0.077405654206475,pmgA,No,0.587803782762076,"DNA replication, restriction, modification, recombination, and repair",None
sll8001,NA,hypothetical protein,750.663648163948,-0.301795591823061,0.121173175448716,-2.49061387312401,0.012752262394516,0.035481785161627,pmgA,No,104.598288491918,Hypothetical,None
sll8002,NA,hypothetical protein,101.308329968725,-0.582763116319126,0.187826065259257,-3.10267435733552,0.001917805395567,0.007305827012823,pmgA,No,20.6880611426315,Hypothetical,None
sll8004,NA,hypothetical protein,68.3004949975191,-0.378490482034298,0.222324153060879,-1.70242628532877,0.088675486088952,0.171487729655083,pmgA,No,17.3760641954922,Hypothetical,None
sll8006,NA,"type I restriction-modification system, S subunit",479.60544011022,-0.310866001950349,0.111189044693167,-2.79583301401862,0.005176613958793,0.016947305088038,pmgA,No,50.0090795093375,"DNA replication, restriction, modification, recombination, and repair",None
sll8007,NA,unknown protein,361.431624769503,-0.328267706210008,0.124311724768121,-2.6406817765768,0.008273939387618,0.024814806349815,pmgA,No,148.522328342119,Unknown,None
sll8011,NA,unknown protein,56.1451842995124,-0.247144145940878,0.243160137646332,-1.01638429856599,0.309446419665924,0.449571393439231,pmgA,No,22.26055371498,Unknown,None
sll8012,NA,unknown protein,97.462134564715,-0.049553085564527,0.199238346124649,-0.248712592371776,0.803583107560295,0.872623693665505,pmgA,No,37.4161067725222,Unknown,None
sll8017,NA,unknown protein,72.0343342497107,-0.85507043642527,0.215514455127537,-3.96757811868934,7.26067163103545E-05,0.000438490049526,pmgA,No,15.6746402630974,Unknown,None
sll8018,NA,hypothetical protein,156.129909377175,-1.08859251879628,0.159409592111854,-6.82890222837055,8.55668633137355E-12,2.25985917363664E-10,pmgA,Yes,10.2137827211245,Hypothetical,Down
sll8019,NA,hypothetical protein,32.5467127436166,-0.715692421743577,0.313738195715851,-2.28117720926709,0.02253796280404,0.057421621831783,pmgA,No,2.32808554053365,Hypothetical,None
sll8020,NA,hypothetical protein,25.6795981613858,-0.425075778445962,0.349448131038473,-1.21642023719727,0.223824878705748,0.351739007877284,pmgA,No,4.83575558545545,Hypothetical,None
sll8025,NA,hypothetical protein,6.18691818502642,-1.26877428965948,0.740457747370273,-1.7134999183485,0.086620608368008,0.168526846077175,pmgA,No,1.17222181305605,Hypothetical,None
sll8027,NA,hypothetical protein,85.6649643915809,-0.21123039842337,0.204661944700558,-1.03209416255876,0.302028008200814,0.441102001423774,pmgA,No,30.2287964172566,Hypothetical,None
sll8032,NA,hypothetical protein,16.2465737678666,-1.05950514037804,0.445266641381997,-2.37948465460964,0.017336864846312,0.0458901755356,pmgA,Yes,5.12025191746885,Hypothetical,Down
sll8033,NA,unknown protein,6.99260588264081,-1.24029079650625,0.695451748209801,-1.78343184800232,0.074516032772757,0.149242920193993,pmgA,No,1.68055834731968,Unknown,None
sll8034,Other,2-nitropropane dioxygenase,27.4969123792461,-1.10021411496418,0.342320551878851,-3.21398790965246,0.001309051851882,0.005240649891188,pmgA,Yes,2.78345460731672,Other categories,Down
sll8035,NA,hypothetical protein,3.40267180485336,-0.279473497378422,0.972409902229235,-0.287402973517375,0.773803784662829,0.852050900411248,pmgA,No,1.09184857498056,Hypothetical,None
sll8040,NA,unknown protein,15.6144395001142,-1.65355683788499,0.477009524979483,-3.46650695907197,0.000527268085629,0.00245526546716,pmgA,Yes,1.66210639124365,Unknown,Down
sll8048,NA,hypothetical protein,57.1592138361635,-0.525139933256687,0.23995521334938,-2.18849145191137,0.028633823247638,0.069550515081257,pmgA,No,10.7648679612955,Hypothetical,None
sll8049,NA,type I site-specific deoxyribonuclease chain R,596.208993337931,-0.443432547104698,0.108281176708443,-4.09519512609915,4.21812973917605E-05,0.000270434078749,pmgA,No,27.6994276177296,"DNA replication, restriction, modification, recombination, and repair",None
slr0001,NA,hypothetical protein,785.896458772096,0.628090868543979,0.101759528530341,6.17230521421595,6.73014180616112E-10,1.2669133963832E-08,pmgA,No,321.835347645787,Hypothetical,None
slr0006,NA,unknown protein,970.35405948661,0.443076892170323,0.134474863060816,3.29486776997082,0.000984680023017,0.004138696676313,pmgA,No,278.092923393971,Unknown,None
slr0007,Other,probable sugar-phosphate nucleotidyltransferase,658.30257410733,0.304075291081095,0.130650648001656,2.32739213874578,0.019944403785206,0.0516717368342,pmgA,No,155.428526945899,Other categories,None
slr0008,"Degradation of proteins, peptides, and glycopeptides",carboxyl-terminal processing protease,1906.42402934406,0.292303658440353,0.092756732743585,3.15129317079757,0.001625492420292,0.006335482021381,pmgA,No,266.08053805657,Translation,None
slr0009,CO2 fixation,ribulose bisphosphate carboxylase large subunit,62941.9467325897,0.462958176989917,0.082090089265743,5.63963544358227,1.70410564055885E-08,2.33753095423944E-07,pmgA,No,8394.19736153088,Photosynthesis and respiration,None
slr0011,Chaperones,possible Rubisco chaperonin rbcX,18140.1457751796,0.454331912669326,0.083179032323903,5.46209663632698,4.70543799283901E-08,5.84299826549377E-07,pmgA,No,8177.98627780699,Cellular processes,None
slr0012,CO2 fixation,ribulose bisphosphate carboxylase small subunit,14037.1360555217,0.482858400717917,0.081974907027944,5.89031958954609,3.85449461985624E-09,6.14462002687893E-08,pmgA,No,7783.5741244122,Photosynthesis and respiration,None
slr0013,NA,hypothetical protein,1152.0251633316,0.179442092841119,0.098060195463001,1.82991775606672,0.067262237907756,0.137041485293925,pmgA,No,377.575235998363,Hypothetical,None
slr0014,NA,Mg2+ transport ATPase,458.602947068196,0.227389211338178,0.122414491398451,1.85753507399742,0.063235065945084,0.130489153574142,pmgA,No,114.23715669169,Transport and binding proteins,None
slr0015,"Surface polysaccharides, lipopolysaccharides and antigens",lipid A disaccharide synthase,461.566113792866,-0.617096648529049,0.112448049109803,-5.48783774742474,4.06883533342268E-08,5.1244157455455E-07,pmgA,No,50.0721048571016,Cell envelope,None
slr0016,NA,hypothetical protein,117.067319577789,0.472857754268082,0.182780982824985,2.587018337246,0.009681043999202,0.028341594216263,pmgA,No,40.3463983401672,Hypothetical,None
slr0017,Murein sacculus and peptidoglycan,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,4693.89233512992,-0.569274698584352,0.08034567945904,-7.08531812061612,1.3872525573722E-12,4.50411633077085E-11,pmgA,No,466.965388564607,Cell envelope,None
slr0018,TCA cycle,fumarase,420.280098006999,-0.757548228524987,0.129561283617633,-5.84702626720414,5.00438506571552E-09,7.83651272016249E-08,pmgA,No,36.3941066461668,Energy metabolism,None
slr0019,NA,unknown protein,235.488348424873,0.22416819109135,0.136191350303555,1.64597964989483,0.099767948816694,0.187708012154321,pmgA,No,15.4303007413385,Unknown,None
slr0020,NA,DNA recombinase,306.076247464025,0.224178709949575,0.136078410320197,1.64742305132809,0.099471120521638,0.187548372683045,pmgA,No,21.4925904106371,"DNA replication, restriction, modification, recombination, and repair",None
slr0021,"Degradation of proteins, peptides, and glycopeptides",protease,179.713949145016,-0.501932990424462,0.156329413223019,-3.21073929771876,0.001323939857116,0.005288287984576,pmgA,No,29.096432300469,Translation,None
slr0022,NA,hypothetical protein,226.142666941291,0.164026519775095,0.13518723645081,1.21332844787295,0.225004270639771,0.35327866627957,pmgA,No,104.696506181734,Hypothetical,None
slr0023,NA,unknown protein,38.3901347958342,-0.638105551834975,0.296123975112069,-2.15485946922562,0.031172832885473,0.073793080656648,pmgA,No,8.06431917689387,Unknown,None
slr0031,NA,hypothetical protein,1498.70014625227,0.211152522710186,0.093687766169484,2.25378970321701,0.024209400892265,0.060591987098815,pmgA,No,149.315931660003,Hypothetical,None
slr0032,Branched chain family,probable branched-chain amino acid aminotransferase,2120.60552194828,0.388644761426612,0.10620615717381,3.65934303404444,0.000252862670419,0.001287598547643,pmgA,No,426.380637453149,Amino acid biosynthesis,None
slr0033,Aminoacyl tRNA synthetases and tRNA modification,glutamyl-tRNA(Gln) amidotransferase subunit C,506.979759580239,0.176831669864983,0.122042688900027,1.44893292223214,0.147356316003559,0.255009292096134,pmgA,No,278.326012590981,Translation,None
slr0036,Aspartate family,aspartate aminotransferase,88.3827660624043,0.165257013240889,0.193058339490467,0.855995206822183,0.392000430708873,0.533162768746619,pmgA,No,12.9814900640708,Amino acid biosynthesis,None
slr0038,NA,hypothetical protein,449.819842014162,0.503263512986961,0.126947622025082,3.96433981951649,7.35993469333294E-05,0.000441719889655,pmgA,No,215.01595839788,Hypothetical,None
slr0039,NA,hypothetical protein,837.229984430958,0.050537519042473,0.118146152500654,0.427754251601156,0.668830047311727,0.774285095661172,pmgA,No,129.060441458172,Hypothetical,None
slr0040,NA,bicarbonate transport system substrate-binding protein,16.1443732407393,0.365667476360859,0.449663719013339,0.813202090582743,0.416102201010291,0.557651077384075,pmgA,No,2.19671456482046,Transport and binding proteins,None
slr0041,NA,bicarbonate transport system permease protein,10.2375672615968,-1.27117428149309,0.560280219679655,-2.26881877468366,0.0232793487683,0.058888931587573,pmgA,No,1.23151055554766,Transport and binding proteins,None
slr0042,"Membranes, lipoproteins, and porins",probable porin; major outer membrane protein,102.460119699852,0.021625185625655,0.185279884596679,0.116716316359596,0.907084860065579,0.942782179081376,pmgA,No,9.70356429392234,Cell envelope,None
slr0043,NA,bicarbonate transport system ATP-binding protein,99.7122695019014,-0.783069130524517,0.189156468732203,-4.13979567166239,3.47615303554962E-05,0.000227816770237,pmgA,No,5.98204774981272,Transport and binding proteins,None
slr0044,NA,bicarbonate transport system ATP-binding protein,49.2040784001548,-1.05810633935936,0.258955321921276,-4.08605751567071,4.3876505859309E-05,0.000277779882354,pmgA,Yes,6.11756873346315,Transport and binding proteins,Down
slr0049,Amino acids and amines,"Saccharopine dehydrogenase, NADP binding",2784.74302422569,0.311775646970367,0.103925409726411,2.99999439781988,0.002699845719704,0.009850261857764,pmgA,No,419.123558505773,Energy metabolism,None
slr0050,Aminoacyl tRNA synthetases and tRNA modification,Ribonuclease Z (RNase Z),585.99901352752,0.25999779255696,0.114559139768751,2.26955084580586,0.023234848885334,0.058858190113325,pmgA,No,106.108775937565,Translation,None
slr0051,CO2 fixation,periplasmic beta-type carbonic anhydrase,395.918031494552,-0.013387089163292,0.12064632272892,-0.110961435545542,0.911646927805265,0.946134450880596,pmgA,No,81.0114679566456,Photosynthesis and respiration,None
slr0053,Ribosomal proteins: synthesis and modification,"Endoribonuclease YbeY, inlvilved in 16S rRNA cleavage",782.815625048127,0.250687648995551,0.159734015351513,1.56940679443814,0.116553181894904,0.211312351806385,pmgA,No,256.089872268823,Translation,None
slr0054,NA,diacylglycerol kinase,564.932428534424,0.087543224178538,0.130053921616415,0.673130214686952,0.500864453090869,0.63398946148007,pmgA,No,179.230619746446,"Fatty acid, phospholipid and sterol metabolism",None
slr0055,Aromatic amino acid family,anthranilate synthase component II,331.96557225103,-0.399513434895678,0.131113284827007,-3.04708584963608,0.002310717040913,0.008562960845855,pmgA,No,78.9695943473742,Amino acid biosynthesis,None
slr0056,"Cobalamin, heme, phycobilin and porphyrin",chlorophyll a synthase,1427.32531583113,-0.612155199827168,0.107219664774018,-5.70935565893979,1.13404687151339E-08,1.62485501145177E-07,pmgA,No,188.65094370858,"Biosynthesis of cofactors, prosthetic groups, and carriers",None
slr0058,Phosphorus compounds,"putative phasin protein, involved in polyhydroxyalkanoates (PHAs) synthesis",320.159261968616,0.248974511520925,0.13449225369993,1.85121822760454,0.064138164504932,0.132121632236878,pmgA,No,174.672346255274,Central intermediary metabolism,None
slr0059,NA,unknown protein,110.393640356266,0.35350510036244,0.176859233945494,1.99879357428059,0.045630693336125,0.100364837611278,pmgA,No,65.8262624272704,Unknown,None
slr0060,NA,unknown protein,104.039345136388,-0.231668644578393,0.190283562094026,-1.21749163211438,0.223417218280749,0.351254347177065,pmgA,No,14.0313377390174,Unknown,None
slr0061,NA,unknown protein,27.5790958901355,-0.143601043185199,0.327843872321835,-0.438016553941351,0.661374283421777,0.76867112940219,pmgA,No,6.39146171265783,Unknown,None
slr0063,Protein and peptide secretion,pilus biogenesis protein homologous to general secretion pathway protein E,2293.66678395712,0.338002594514139,0.098544905834443,3.42993472521034,0.000603726466594,0.00274273166274,pmgA,No,206.074652915865,Cellular processes,None
slr0064,Aminoacyl tRNA synthetases and tRNA modification,putative RNA methyltransferase,588.628358398755,0.468973038179729,0.112548354125805,4.16685825236963,3.08826392777534E-05,0.000205826102456,pmgA,No,96.3848816381913,Translation,None
slr0065,NA,hypothetical protein,74.5240731974703,0.221395612010722,0.22027695927974,1.00507839192369,0.314859103930381,0.455368356685581,pmgA,No,20.3847325153024,Hypothetical,None
slr0066,Riboflavin,riboflavin biosynthesis protein RibD,89.7690253622452,-0.047426407513698,0.199815553890293,-0.237350929846716,0.812384554382456,0.877068010359827,pmgA,No,13.045760476078,"Biosynthesis of cofactors, prosthetic groups, and carriers",None
slr0067,Drug and analog sensitivity,MRP protein homolog,1503.71344580473,0.66878752998342,0.104969839697754,6.37123512724319,1.87511909718872E-10,3.90355675585346E-09,pmgA,No,283.124537919789,Other categories,None
slr0069,NA,unknown protein,51.0396872544279,0.277729326164563,0.24827747915561,1.11862472226284,0.26330027199661,0.396519005360001,pmgA,No,13.8280123929166,Unknown,None
slr0070,Aminoacyl tRNA synthetases and tRNA modification,methionyl-tRNA formyltransferase,332.907151634404,0.236111894095386,0.123218431471592,1.91620597077493,0.055338883682252,0.11742827645254,pmgA,No,59.0024414666372,Translation,None
slr0072,Cell division,glucose inhibited division protein B,372.284275075329,-0.248611004789745,0.119645312659721,-2.07790008035509,0.037718563133239,0.085787914478491,pmgA,No,69.7494791678077,Cellular processes,None
slr0073,NA,two-component sensor histidine kinase,3196.89873452664,0.313750510864865,0.080178220270743,3.91316382186338,9.10946891889702E-05,0.000530237014868,pmgA,No,608.693481018956,Regulatory functions,None
slr0074,NA,ABC transporter subunit,2697.04267665543,-0.019900794103702,0.105307327881763,-0.188978245901805,0.850109866826862,0.904008058503685,pmgA,No,301.995471197337,Transport and binding proteins,None
slr0075,NA,ABC transporter ATP-binding protein,981.124765387201,0.092763325273579,0.103877241745317,0.893009129959508,0.371852283404542,0.514257612727111,pmgA,No,213.913815742242,Transport and binding proteins,None
slr0076,NA,hypothetical protein,2015.58786331947,0.106863652012228,0.096910306011004,1.10270678538662,0.270154519158165,0.404260821691647,pmgA,No,249.616240061249,Hypothetical,None
slr0077,Glutamate family / Nitrogen assimilation,cysteine desulfurase,1076.74150919895,0.120324982725573,0.099005974753477,1.21533051944774,0.224240056230613,0.352235046160736,pmgA,No,144.441255332181,Amino acid biosynthesis,None
slr0078,Other,putative 6-pyruvoyl tetrahydrobiopterin synthase,172.693861082624,0.156764701944847,0.166663183409764,0.940607869942219,0.346905847379221,0.486730246484596,pmgA,No,75.9909371040828,Other categories,None
slr0079,Protein and peptide secretion,probable general secretion pathway protein E,999.853666391833,0.139714663761493,0.104651058969784,1.33505255595964,0.181859145931369,0.300186342094737,pmgA,No,69.8208333012615,Cellular processes,None
slr0080,Degradation of RNA,ribonuclease H,254.731643205696,0.278046102568414,0.132851394839423,2.09291067590587,0.036357129055069,0.083604860120786,pmgA,No,94.1610429270809,Transcription,None
slr0081,NA,two-component response regulator OmpR subfamily,1752.83217474605,0.559642662350754,0.086059032828001,6.503008969079,7.87290999055022E-11,1.76343218079476E-09,pmgA,No,431.06335437177,Regulatory functions,None
slr0082,Ribosomal proteins: synthesis and modification,Ribosomal protein S12 methylthiotransferase RimO,1450.69851304194,-0.165680510177514,0.110560209618804,-1.49855459526314,0.133989219274432,0.23650266683901,pmgA,No,167.185801812562,Translation,None
slr0083,"RNA synthesis, modification, and DNA transcription",RNA helicase Light,5849.06476065857,0.053007981197641,0.115335790341739,0.459596982346751,0.645805525554628,0.756289131349381,pmgA,No,654.6448982004,Transcription,None
slr0084,Aromatic amino acid family,amidotransferase HisH,248.711130404713,0.126045669741051,0.139528738072474,0.903367087542784,0.366331101685032,0.50900893948305,pmgA,No,66.7228871895951,Amino acid biosynthesis,None
slr0086,Chaperones,similar to DnaK protein,449.191047478044,0.347501417909215,0.140538592976105,2.47264050785182,0.01341189799117,0.037074094248814,pmgA,No,51.3847936529647,Cellular processes,None
slr0088,Carotenoid,beta-carotene ketolase,271.74408469368,-0.223047254357914,0.1332844646477,-1.67346775895808,0.094235248425666,0.180464580183134,pmgA,No,25.1006850757443,"Biosynthesis of cofactors, prosthetic groups, and carriers",None
slr0089,NA,gamma-tocopherol methyltransferase,275.402757993662,-0.330065596083048,0.131861401778666,-2.50312518774126,0.012310199245192,0.0344666100702,pmgA,No,44.8478157387852,"Fatty acid, phospholipid and sterol metabolism",None
slr0090,Amino acids and amines,probable 4-hydroxyphenylpyruvate dioxygenase,64.0432849504264,-0.535452571500594,0.239682655711381,-2.23400633605033,0.025482656165942,0.063283922325016,pmgA,No,8.37839352906864,Energy metabolism,None
slr0091,Pyruvate and acetyl-CoA metabolism,aldehyde dehydrogenase,64.0818573538207,-0.6136067498683,0.22595745121987,-2.71558537483778,0.006615871603086,0.020675050224002,pmgA,No,6.02275960418406,Energy metabolism,None
slr0092,NA,hypothetical protein,25.9763688839379,-0.41320062263756,0.342715642747055,-1.20566607151494,0.22794627214631,0.356789852775671,pmgA,No,4.64275519408588,Hypothetical,None
slr0093,Chaperones,"DnaJ protein, heat shock protein 40, molecular chaperone",480.360252775091,0.484707192643206,0.123121291038952,3.93682675476379,8.2566169629365E-05,0.000487815816892,pmgA,No,91.2541481033534,Cellular processes,None
slr0095,Other,O-methyltransferase,136.164760650849,0.094372048137725,0.17084363151037,0.552388446109543,0.580682244839839,0.704207905923816,pmgA,No,34.5221773036942,Other categories,None
slr0096,NA,low affinity sulfate transporter,473.410736353882,-0.257030382089638,0.11862776387447,-2.16669667955322,0.03025798995421,0.07191606880319,pmgA,No,42.0084437119355,Transport and binding proteins,None
slr0099,Transposon-related functions,putative transposase [ISY352f(partial copy): 2968019 - 2969383],4.35139144752927,-0.001876935846186,0.819884745173206,-0.002289267921176,0.998173430065585,0.999020296663491,pmgA,No,0.682700911420843,Other categories,None
slr0103,NA,unknown protein,314.259295151713,0.240248166585688,0.126635172436698,1.89716776123776,0.057805800287701,0.121770670963198,pmgA,No,55.0105531380315,Unknown,None
slr0104,NA,hypothetical protein,515.988308697252,0.048936469668048,0.124855439742182,0.39194503474657,0.695098826819973,0.795329695478786,pmgA,No,35.052595731487,Hypothetical,None
slr0105,NA,hypothetical protein,82.2437617985413,-0.262359247275719,0.237881712420477,-1.10289792605821,0.270071494986756,0.404260821691647,pmgA,No,8.75577393962159,Hypothetical,None
slr0106,NA,unknown protein,40.4692266207617,-0.277010519163559,0.293808323979185,-0.942827335222758,0.345769227426045,0.48597192051659,pmgA,No,8.39780780069678,Unknown,None
slr0108,NA,unknown protein,281.994220862601,0.144778801449593,0.141841983598447,1.0207048560422,0.307394293134609,0.447498314851247,pmgA,No,38.4278568972781,Unknown,None
slr0109,NA,unknown protein,83.9451458800248,-0.326646376374276,0.215478282153332,-1.51591321923496,0.129541297232937,0.230375201460987,pmgA,No,12.6919682785988,Unknown,None
slr0110,NA,hypothetical protein,642.508757390978,0.362190073460509,0.103621862695481,3.49530556620949,0.000473519311787,0.002228437293103,pmgA,No,185.233434459862,Hypothetical,None
slr0111,NA,unknown protein,112.800417132593,0.188576643925848,0.183484666049651,1.02775151725659,0.304066727560895,0.443383662479607,pmgA,No,37.5621717292889,Unknown,None
slr0112,NA,unknown protein,279.256706814656,0.465276073443951,0.132385371488044,3.51455805285837,0.000440486382183,0.002095270573315,pmgA,No,94.5910416724366,Unknown,None
slr0114,NA,putative PP2C-type protein phosphatase,311.993227066525,-0.357726534045854,0.121637796544475,-2.94091593409503,0.003272433317371,0.011615989478612,pmgA,No,29.0871821164494,Regulatory functions,None
slr0115,NA,response regulator for energy transfer from phycobilisomes to photosystems,341.838656868995,-0.130991973563392,0.12316978645027,-1.06350735304945,0.287551932416527,0.424727165618568,pmgA,No,73.2223909341918,Regulatory functions,None
slr0116,Other,phycocyanobilin:ferredoxin oxidoreductase,333.96767248223,-0.238175292863518,0.11995584383879,-1.98552471677499,0.047086122977606,0.103117443822864,pmgA,No,66.7779351952431,Other categories,None
slr0118,Thiamin,thiamine biosynthesis protein ThiC,5405.320712239,0.328639100800821,0.09826803508659,3.34431334168063,0.000824865156715,0.003559997304408,pmgA,No,708.762845143397,"Biosynthesis of cofactors, prosthetic groups, and carriers",None
slr0119,NA,hypothetical protein,170.82691533332,0.15274880285507,0.177105093671234,0.862475492312053,0.388425913706034,0.530134712150272,pmgA,No,30.5549194224254,Hypothetical,None
slr0120,Aminoacyl tRNA synthetases and tRNA modification,probable tRNA/rRNA methyltransferase,42.3611981413823,-0.531412835022424,0.280903923434767,-1.89179570197719,0.058518206188133,0.12278889262756,pmgA,No,7.73158340948074,Translation,None
slr0121,Drug and analog sensitivity,coaE dephospho-CoA kinase,730.609545891162,-0.637995020265691,0.125439931749696,-5.08606000789885,3.65578426860012E-07,3.70711189873232E-06,pmgA,No,62.6347040396726,Other categories,None
slr0142,NA,hypothetical protein,22.0271279112391,0.153474479827619,0.373447935731954,0.410966202094036,0.681097317602923,0.782852681713785,pmgA,No,5.15160926059712,Hypothetical,None
slr0143,WD repeat proteins,"WD-repeat protein, Hat protein, involved in the control of a high-affinity transport system for inorganic carbon",597.181880466477,0.030780441058502,0.107940348392993,0.285161587087303,0.775520348115557,0.853144703755348,pmgA,No,27.4779560435719,Other categories,None
slr0144,NA,hypothetical protein,12948.1294073264,1.0842358818639,0.13656804761044,7.93916220400751,2.03551440803187E-15,1.05936551323894E-13,pmgA,Yes,3902.15715814149,Hypothetical,Up
slr0145,NA,unknown protein,4602.93390556081,1.04685841718884,0.152373554497207,6.87034190836589,6.40482080184268E-12,1.79894133473978E-10,pmgA,Yes,2451.05987310224,Unknown,Up
slr0147,NA,hypothetical protein,7244.48670824515,0.939457015721156,0.164167826368664,5.72254038139886,1.04942890017904E-08,1.52210199907116E-07,pmgA,No,1761.04503582172,Hypothetical,None
slr0148,NA,hypothetical protein,2643.1388892925,0.863078699415287,0.159716944698519,5.40380171336506,6.52430661885712E-08,7.76087244444408E-07,pmgA,No,1146.27352400245,Hypothetical,None
slr0149,NA,hypothetical protein,2117.56402577708,0.738854596155772,0.154887928365073,4.77025294323959,1.83994727817728E-06,1.61177559838351E-05,pmgA,No,912.677424549565,Hypothetical,None
slr0150,Soluble electron carriers,"ferredoxin, petF-like protein",1232.31467721808,0.664789763213774,0.154180523991,4.31176225119445,1.61958529548477E-05,0.000115792168903,pmgA,No,786.024628666503,Photosynthesis and respiration,None
slr0151,NA,unknown protein,2754.21117637059,0.460635511985168,0.109455854776329,4.20841363786767,2.57169782225884E-05,0.000175023819096,pmgA,No,537.810204318738,Unknown,None
slr0152,NA,serine/threonine protein kinase,346.413358893371,0.426320121332242,0.120560967470429,3.53613719495748,0.000406023774053,0.001956196480119,pmgA,No,34.1022210137971,Regulatory functions,None
slr0156,"Degradation of proteins, peptides, and glycopeptides",ClpB protein,1129.4393514478,-0.366633163946219,0.113044575617934,-3.24326188976426,0.001181695371018,0.004790400822491,pmgA,No,59.6806147040496,Translation,None
slr0157,NA,unknown protein,92.2520717292106,-0.644862289819128,0.195327956279634,-3.30143366111882,0.00096192079161,0.004067189583642,pmgA,No,24.0462079907751,Unknown,None
slr0161,Chemotaxis,twitching motility protein PilT,4403.69011658443,0.702225296756849,0.089527926627861,7.84364525357297,4.37652350052707E-15,2.24471256063265E-13,pmgA,No,798.689913718958,Cellular processes,None
slr0164,"Degradation of proteins, peptides, and glycopeptides",ATP-dependent Clp protease proteolytic subunit,2694.87418238965,0.437061904924901,0.102134308933266,4.2792858686739,1.87493922583901E-05,0.000132179480483,pmgA,No,743.950746336288,Translation,None
